-0.4603,-1.2051,-1.5165,0,0,0,0.2944,0.1756,0.0947,0.508,0.254,0.127,0.005,0,0.0008,0.009526,0.001625,0.0001848
-0.4603,-1.2051,-1.5165,0,0,0,0.2944,0.1756,0.0947,0.508,0.508,0.127,0.005,0,0.0008,0.009526,0.001625,0.0001848
